start_lat,start_lng,end_lat,end_lng,distance_km,traffic_density,weather_condition,day_of_week,hour_of_day,ETA
17.219948880210033,78.39098254427027,17.434112837071293,78.58064535405825,6.9230210846844376,5,foggy,6,12,18.78000698542587
17.422336194787018,78.3303137433032,17.33739872770107,78.35571992160155,13.142159156502842,10,rainy,5,0,13.226794192233811
17.372341933953972,78.50764840250824,17.31940158788635,78.41175267946603,7.369412929242501,3,rainy,2,1,38.88307183598318
17.452548633027483,78.31868753943901,17.290874718649956,78.57858916863461,1.0065841083294105,9,rainy,2,0,27.890663985130477
17.241931712987885,78.45282663844493,17.21970845768631,78.31854253820677,27.53504459467829,6,foggy,4,23,23.77289550690851
17.438580193557968,78.5990090561559,17.26847060904811,78.32770815843341,25.47250292569694,10,rainy,2,4,50.36054982127087
17.26048819601432,78.5441910808518,17.273981090493407,78.34883729676187,22.526474713121466,3,clear,3,23,28.349663354097366
17.24909678285971,78.4845658314693,17.34522312091306,78.47856385023806,5.86662327373483,7,foggy,3,2,25.850048486715195
17.249279739379297,78.39187608623598,17.42423332197901,78.3451416813018,4.490543710089596,4,rainy,4,6,52.49937965845052
17.444372416069413,78.48716875088749,17.342142948519385,78.59042291443521,2.9605377346991113,3,clear,1,23,52.31436682432301
17.39955916620886,78.45811243917349,17.217353334834147,78.43401435817755,21.996846474414717,8,clear,0,21,27.81833188775283
17.356919627430734,78.4278250151671,17.487336940296462,78.45045538810504,27.935430859948674,4,rainy,1,12,51.62493504929831
17.30764914523705,78.33921311302205,17.482817295728232,78.37399758474162,13.485538806478072,1,clear,1,22,52.538924516633024
17.463160162243934,78.56598126457213,17.435556862944523,78.44128807573041,4.4550794878853965,6,rainy,1,17,31.19652675148331
17.31773353222679,78.43493539464639,17.497398370469266,78.4985740897911,15.85939180123109,10,clear,1,23,13.323656510458578
17.444979831841472,78.35838675354623,17.363344699840077,78.52535314108621,11.116125316300273,1,foggy,5,20,10.079232223317005
17.331740472571067,78.41032780526318,17.488830505075963,78.52616042481297,11.869922806149933,5,foggy,0,6,36.16462314444975
17.31308332882747,78.42423892575867,17.222681512185023,78.47336733380823,19.01858810051551,7,foggy,5,0,27.203774668517784
17.33880393570088,78.54826136867005,17.30970422447841,78.57130793249816,21.84282528460387,6,foggy,2,4,59.8565947079183
17.290413362249243,78.52008431416841,17.26761438040203,78.54522235419182,4.207504367321665,2,foggy,6,16,48.62054998136421
17.424282814052876,78.5307914680924,17.25874992524028,78.52711443440958,2.032116693387815,4,rainy,1,7,48.06377281752062
17.350816117027744,78.3033093793286,17.2422408846678,78.31668165650413,29.835578777885733,2,foggy,6,14,57.762138414367186
17.269663808544045,78.42484619945392,17.386724092469798,78.30206338866589,7.7491221185510035,1,foggy,3,19,54.38621989466604
17.46987237198237,78.44440324549059,17.43439655672419,78.36373418315864,2.561085222345313,3,foggy,4,3,25.909373972819434
17.315167366411963,78.30575768304692,17.37348951982611,78.49905707817403,6.506384543781679,3,foggy,4,1,18.29936108019382
17.363065858334195,78.3779439626235,17.244088812876463,78.42335924666476,2.1297775441054623,7,clear,5,4,47.294613253274115
17.471941633289365,78.52808694693664,17.44333713098004,78.42072187778979,12.362515943897979,1,foggy,5,0,28.91369468414365
17.387271398774196,78.3411329117187,17.39078641214912,78.56537606646887,24.269651749088403,9,foggy,3,4,33.65863258154782
17.235069412212507,78.46059303943578,17.316449711838096,78.56866885443955,10.896089042973898,6,rainy,1,5,41.519886563741345
17.481949637084043,78.36456056160517,17.402239088660817,78.57275257921607,13.88131879947263,4,clear,6,1,55.393633846762036
17.388312415921426,78.30363623239316,17.27797149377285,78.3941634229545,20.592016433455726,3,rainy,6,0,30.954387683548298
17.300471684397124,78.37236043727985,17.30355766254826,78.50731674382178,15.757928032026525,3,foggy,0,3,49.165844510968064
17.241781621799017,78.592762126473,17.475245752939596,78.3814899543823,25.981924894618402,2,rainy,2,6,23.416989563732873
17.438207556781087,78.54046113356489,17.287151351701425,78.35718294992233,26.115034576326938,2,rainy,4,21,44.89858954618068
17.386021826778553,78.5878729932963,17.34099648044738,78.3553897372042,1.2874101692434556,10,foggy,2,0,10.078971053895593
17.360038327592896,78.4463562131779,17.467042341218804,78.40263228625908,23.563342888012777,5,clear,0,0,53.57536067453174
17.468167774915287,78.33292085960325,17.412316405080258,78.42898728593394,14.361274407008542,9,clear,5,7,11.518978997723124
17.43657916336736,78.4643878466921,17.21866096784941,78.54928475131652,29.67637569780623,2,rainy,6,19,45.63768773812921
17.245502463919824,78.43631320036799,17.244190913283692,78.3359673280418,15.01373020038762,2,foggy,4,15,12.312909463064194
17.293516620338664,78.55330712482188,17.202352477231575,78.52047775421846,29.619982416260626,6,rainy,2,20,23.312284969700173
17.274546741944338,78.32942477423526,17.38927653706875,78.45943647425679,22.88251147496636,10,rainy,5,12,34.86012017782765
17.423183887771803,78.44647234110653,17.334302027623124,78.3863836028028,8.209541653785884,2,rainy,0,22,30.99693426741191
17.210059730420735,78.34501459940819,17.24028245527068,78.44784587535985,16.613454399321775,4,foggy,2,23,19.59180573005053
17.370966905461394,78.39740277806702,17.48738023631703,78.3899826209331,29.771933544878898,6,foggy,6,22,26.69074558546187
17.42873760572221,78.52120712321633,17.358897917183686,78.47882458657149,25.868387624805788,5,clear,1,17,46.38531850304835
17.463029691028524,78.44280543881062,17.272567988233867,78.43015317685656,3.823639919945412,1,foggy,5,19,43.46285462898241
17.30262452461477,78.41276648554373,17.350181071346412,78.34932165872367,21.484787907489885,6,rainy,0,9,13.590729188195784
17.446377191401602,78.418342883571,17.403886099820532,78.33497492236671,11.021807990253578,1,rainy,2,11,47.365791278644316
17.23318952108656,78.4378340305218,17.222871765392068,78.46400870462163,1.2024855945300954,3,clear,6,0,12.652294059851418
17.453935687520357,78.53550496315111,17.282411144514366,78.57072390998583,12.700948101782988,10,foggy,1,9,37.146319454989225
17.238246598699593,78.56762540668207,17.4420896472652,78.40318730596731,7.807878230024167,5,rainy,1,8,23.00313740210953
17.31918618716811,78.58660040595117,17.3378994611208,78.51990003216679,24.747208845093674,10,clear,0,2,39.384506377990945
17.439188609733865,78.53607101587659,17.363973142609687,78.49759840648193,10.782587656527198,5,clear,3,18,23.066419797045093
17.24497522820463,78.3946220687244,17.32984480066284,78.57946647429284,24.998187124660696,10,rainy,6,8,59.24789848129155
17.268775418569792,78.50644041182596,17.213169982792902,78.54629430518973,1.0173402262090638,6,rainy,6,9,25.48640918637659
17.41667577051792,78.43128093721661,17.249724933946045,78.46998157767163,9.926755350757455,10,foggy,4,18,22.0980317837248
17.41601096096382,78.3764011866138,17.333662491622565,78.49710914947023,7.993791214925096,8,clear,0,15,23.9232645457673
17.39234428986559,78.55226147382777,17.262755639622377,78.5695159399752,7.773453470989718,5,rainy,1,23,54.82364286296477
17.40818453334013,78.31152790468869,17.214993708597902,78.41985563537608,2.9774119731984183,1,clear,1,17,41.810941433467235
17.36281733300428,78.57052859764062,17.453094899215547,78.39803841175733,6.42660384190455,5,foggy,0,13,46.534204871038824
17.275539717672086,78.43844323938741,17.494357758749235,78.30324332509056,17.110937526682978,3,rainy,3,2,55.90052550471752
17.303708798051176,78.49116044304247,17.437942862199023,78.54796532225744,9.44947111229459,4,foggy,4,1,55.59362424225037
17.254479315040427,78.49780617666173,17.4561354765114,78.540294210121,13.10444868754529,8,clear,2,0,46.94729232893638
17.47253516840009,78.56853532221196,17.272593139095115,78.33133635543004,11.929139530068467,7,foggy,0,17,19.891221442066147
17.375017538429837,78.49100090465016,17.48818809265396,78.4730572143398,26.40124282499694,5,foggy,4,23,52.16866603375028
17.320255425029092,78.48418007542801,17.25907771133603,78.43919450945006,27.25367097130495,2,clear,6,8,20.188801709553186
17.33860174109324,78.3199956121682,17.48542894310855,78.33561272865273,15.295752178019942,6,foggy,4,12,47.144940704921595
17.484185001883546,78.45552240658355,17.498445788189784,78.59417046811821,10.574522559152527,6,clear,5,1,44.28015332724372
17.246005420934825,78.34505070024511,17.413516841723816,78.36440876623901,4.097220416068545,10,rainy,1,6,47.94444250702233
17.37586894960504,78.52123013061644,17.494343119537547,78.32017025402716,28.648683502080754,10,clear,2,15,36.63428403569078
17.35176660366534,78.4536665762438,17.37086193387013,78.47845421385057,2.7465814021086263,6,clear,0,20,41.93630911246098
17.383436270630394,78.5040683337625,17.277862534952828,78.5216600031399,9.631858049480133,9,rainy,1,18,57.666004021712766
17.20543305514625,78.31250187018071,17.331098765699686,78.30973303381415,9.64391983393012,8,clear,5,14,15.054429708710746
17.461637172683247,78.32543760481374,17.378068280613636,78.4976152916181,10.291637298066233,8,rainy,5,21,25.442363739081
17.479635484745085,78.5148970164188,17.221924468608105,78.45968756278543,5.764318454899869,1,rainy,1,10,40.56785065491912
17.369539955076764,78.3216253007996,17.386702979385174,78.33097950266252,23.711681496787218,5,clear,3,0,58.202706506574465
17.408995247163066,78.32137701832957,17.49435335102869,78.3517571630839,4.552437997013687,7,foggy,4,20,14.778722383130058
17.476749814353187,78.30363254257047,17.25703229493512,78.47039228919482,19.41229311544172,6,foggy,0,6,11.127461076504321
17.41217159029402,78.58695041948984,17.437778534886515,78.38890728405399,4.591534774468706,5,rainy,0,19,12.7874799235164
17.245761712874277,78.5212525078377,17.472369638133884,78.5814947185954,3.0455334901957403,8,foggy,0,7,12.620284323059941
17.372886508050044,78.40597542255061,17.483110477846065,78.5456220688452,27.373455606890417,3,foggy,1,9,55.390792888870216
17.382014513914857,78.3889606743863,17.488040681321635,78.5950701619541,6.513734223242465,6,clear,6,4,46.06289539669124
17.327239201390714,78.40491096892374,17.35643789161644,78.37790125168512,24.816254482231425,5,rainy,3,8,43.85531830981392
17.420933270687417,78.53239605935435,17.493192372397452,78.5909170898394,16.79429526210694,8,rainy,2,0,36.12864101309047
17.480310104430703,78.49841118332112,17.427193062140333,78.42937016093747,3.2578390686543184,4,clear,5,1,49.097630848607594
17.477670553872034,78.35555867036024,17.248501430871087,78.40425563859412,28.707997551703958,8,foggy,1,18,17.78239963807954
17.33525181142124,78.35223280060022,17.34307003194039,78.3151048580908,8.161873842764884,10,rainy,6,13,29.59705948942187
17.233971413752226,78.32951869491401,17.4154993526116,78.31582957735787,25.92971501522559,2,foggy,2,19,34.50021253821718
17.4954523596887,78.4980908159104,17.274202094745725,78.50760337678399,5.895490167752361,9,rainy,5,9,15.520474883836313
17.45166942593378,78.52931179866651,17.392184555064667,78.4373786983302,25.76434358211373,9,rainy,5,8,30.97568546687585
17.23739880436098,78.3795139284975,17.399980143713986,78.36795648781083,1.3836355742535256,10,rainy,3,9,25.825088963131016
17.476252564785213,78.30628348830928,17.24880992314257,78.48419109189757,15.84163324051494,10,rainy,4,5,11.779107289673131
17.46096890861864,78.32465150024292,17.369525593735826,78.37585743547503,23.31383480322515,6,foggy,0,16,16.836770136461762
17.35565141713782,78.5903580104535,17.431488073293583,78.47328952630332,28.10907000729072,4,foggy,2,5,48.20184115837359
17.377382630723478,78.38863343324323,17.349668699360784,78.4077626240948,27.366861949988124,4,foggy,1,3,10.901895475232223
17.319700811161038,78.53076694435144,17.20363093503283,78.54706566798355,24.769121216881704,6,foggy,2,19,56.71266495481806
17.21642849164661,78.48739907065628,17.202711540723786,78.54620884823002,26.75754914017782,5,clear,4,2,14.321231622361871
17.30055917249377,78.41458189189586,17.307108803191003,78.44320511943671,6.777370889275218,6,rainy,0,22,49.96190471017291
17.440856034579404,78.36170617865866,17.477858220529534,78.4052457328005,9.241344575640134,7,rainy,2,18,54.93082704717354
17.20138960690138,78.33641592544782,17.26860303388108,78.40876793896773,9.380087222710698,7,rainy,4,17,57.05677924252235
17.30004975150734,78.48450389041166,17.390309106661505,78.54171435770046,11.934563999049265,9,clear,1,23,53.37385117479863
17.319450608077283,78.53239013419133,17.266622761207994,78.39845384483928,12.406299441170471,8,foggy,3,3,24.37750197127216
17.361218680881375,78.49317127606234,17.296500996897866,78.36271781211205,16.792104414985587,6,rainy,6,7,26.654356566923852
17.47595668492383,78.45909063997475,17.454412626880444,78.32540650256259,5.6365131376268005,6,foggy,5,16,31.327284930503797
17.303903798309786,78.31258536702948,17.418658432680985,78.44000793626532,21.04615324979369,5,foggy,1,4,16.964834470355044
17.30408596056887,78.59054663327831,17.228619783193963,78.44463962967595,5.859429639830688,1,clear,0,12,11.113622753361193
17.421250374432923,78.53961425749637,17.32861060629593,78.55227261312086,9.998945981031879,9,clear,5,0,53.45608071405173
17.335665382266942,78.38784661101029,17.20875092909358,78.36637160893382,15.597008787578467,9,foggy,6,12,37.70643581052282
17.267381446881995,78.59399109880765,17.344267043980903,78.41429738210051,24.09677628418084,9,rainy,1,3,40.436147108910816
17.335731854839807,78.48056447689089,17.39873020351032,78.54252172166811,22.44460776392309,8,rainy,1,21,56.34942374088977
17.24225710611394,78.47472679746217,17.235550787079443,78.54708708322468,19.720496335905146,10,clear,1,23,43.25600890568079
17.252916095951868,78.52442195382885,17.28666548167275,78.41538332279363,5.517424556824935,3,clear,1,13,44.54267521699067
17.349510331821843,78.54353093642703,17.319350987650648,78.437737206986,16.864315022851756,1,clear,5,2,49.34843242183711
17.325677634851363,78.49694358219945,17.475859307396814,78.39098576725478,3.535948552196678,8,clear,0,4,15.81742249287019
17.47445377032043,78.33842872390986,17.49797650462689,78.57976646352579,11.943532127102872,7,clear,6,6,28.008107660689575
17.30871816973499,78.40148025179835,17.213473389698684,78.33559312972247,12.991979378408816,5,clear,4,0,58.41039638516831
17.374176505083412,78.5784250920978,17.428302377048617,78.58012482690043,2.154531743926861,10,clear,2,22,56.14650390503033
17.38967928637586,78.36738468355315,17.311517219920702,78.5051599355506,8.945654884629182,7,rainy,3,11,54.20376481550924
17.2039283369765,78.41165010715125,17.317737455868844,78.45947164580602,28.71383455072819,10,clear,6,10,32.60442551694862
17.399061211605012,78.42962306488326,17.426279492004106,78.30979771823534,28.655345627060996,4,clear,2,23,52.859647679340284
17.253410790060926,78.43182149690833,17.475527929643622,78.4426788575466,11.21748457332364,9,rainy,2,7,12.41979409728828
17.488321095240835,78.48388187474835,17.485278578350766,78.42232443150081,2.2499031595013976,10,rainy,3,5,17.425871212855874
17.244598818325933,78.58292275132341,17.373136775811496,78.34836564359253,6.193753240517265,2,foggy,6,21,30.698384924202706
17.324387237118106,78.37220781354975,17.307136347790152,78.4969228810502,12.374316009572663,9,clear,5,1,34.16960333410632
17.225604900423594,78.33645041289027,17.436264725757635,78.59134527221048,28.485611241107662,9,clear,0,18,23.175357676042843
17.499062275553783,78.35924114695798,17.27530041497869,78.46865664331935,5.0947728425783625,5,clear,3,19,27.823833542389373
17.35065850309937,78.56607747006278,17.369222208650054,78.51442598293318,23.141959466378154,1,clear,0,19,18.138805051268438
17.378615505196013,78.49374324379656,17.30757353845746,78.3205351357698,4.15179364186607,7,foggy,5,23,34.45670158579536
17.220122943216527,78.38577203677174,17.39698932211236,78.4253000987451,29.45646974434703,10,rainy,2,13,49.69216464339306
17.424988141119755,78.54478408169058,17.27211967386805,78.33490754554934,12.066878474164914,10,rainy,0,0,43.06801968306529
17.262971677928675,78.55841099890903,17.257477883720448,78.48383875066095,23.481801628072624,4,clear,5,9,15.389612368277064
17.469416286832214,78.55395430160708,17.47547172600263,78.58154464746424,10.935141401522824,9,clear,5,15,34.3790801698358
17.261541892144603,78.57567796009187,17.23054110488486,78.49853331974148,19.202397437605452,6,clear,4,3,44.88231913898625
17.2572063161991,78.37567230605201,17.35178737232048,78.32304091449433,6.568466457461065,3,foggy,3,10,36.49476482769706
17.210964900354426,78.52651257862388,17.266255834888902,78.40639986149552,5.234609559611914,6,foggy,4,15,29.583779826777448
17.341620083532998,78.43816184918224,17.2116789889977,78.46519901383225,28.203860047475807,10,rainy,2,19,41.09572106419391
17.369452339978785,78.55259956586701,17.210805645487426,78.42096232683997,27.61177105922857,6,clear,3,0,58.431933265013775
17.219712591828504,78.51854720314847,17.252566531631746,78.55009320314255,26.736599266173588,5,clear,2,15,14.745395488303899
17.432658285008504,78.53293423394992,17.4600311063518,78.54440130141299,19.13757005483121,2,clear,4,18,29.500803037378034
17.33598665042441,78.49684855130431,17.28474362319311,78.48354930603097,24.43977812527207,10,clear,6,20,30.33029265230478
17.357317080798275,78.3532286308409,17.485137751172587,78.41203738353981,3.0020711704298724,10,foggy,5,21,38.84836552341855
17.33222882408147,78.46350807566908,17.37448668789676,78.37660091212896,10.708882214829696,2,rainy,2,8,17.608730094095897
17.320228918262597,78.59540092185735,17.33098425693063,78.33176229546393,10.097390617957531,7,rainy,3,8,18.832151493523476
17.367892099392463,78.58121641994913,17.374026650400836,78.40646930504596,19.433714336625783,2,foggy,3,8,24.268069299892733
17.246572073779213,78.3129521207391,17.35500951556788,78.4239517551623,11.322775430648575,6,clear,2,16,57.79350216342598
17.25457843914858,78.34944444471883,17.4276328761272,78.50274687753122,5.306696667666744,5,rainy,3,11,46.70542906154513
17.458535686304057,78.33951863203636,17.284748819791854,78.49744794728927,18.297545186992767,4,rainy,5,12,43.08466508457516
17.48383463864009,78.51779397299558,17.30591511748009,78.32103244189237,24.617133699403364,7,foggy,6,7,50.847884369713114
17.311992794883924,78.54533559895708,17.468228290759974,78.41857779462934,12.081581339339222,8,clear,5,15,16.378823445834648
17.281223401943066,78.3640534098932,17.483936953945122,78.3545336601652,4.83579273785597,4,rainy,3,17,52.966640986187585
17.393199862971706,78.45175580788555,17.467767468245942,78.34704381159504,6.703957722071869,1,clear,2,0,39.741635694375205
17.32262025132943,78.55221090840335,17.325834398187194,78.54819064492116,7.887015849912135,1,rainy,4,0,26.76645037294677
17.207615906698102,78.51984046342987,17.434109650902066,78.31257456501487,9.69703019684155,1,foggy,3,11,50.792762787284516
17.246845779209856,78.46267116164755,17.34290071999033,78.42575486277063,19.641057044682963,1,clear,3,5,50.128226717431204
17.414791668654217,78.47710430713762,17.34926195564383,78.35046109672996,18.42741905159385,5,foggy,3,8,52.285429085836356
17.397677182573045,78.45250816407489,17.261404032717184,78.56379906470353,21.186315985444136,4,rainy,3,22,15.775895005349108
17.208128797751044,78.38926453539564,17.377339090977554,78.46711215398251,11.512557551413881,9,foggy,2,4,58.4680622497888
17.266591648579883,78.4695065978577,17.255840769326003,78.36941419091305,24.895931904519372,3,foggy,4,15,57.981307689486556
17.26932243897642,78.50666559061503,17.299469409720157,78.4507281861499,6.918542173517048,7,foggy,4,17,27.873482275087078
17.401567823079617,78.56199687475824,17.45650906048598,78.51944590791094,14.602181678026465,8,rainy,0,16,13.294700910595981
17.205913161326308,78.49088740619376,17.262122742763257,78.58743540267582,24.22722292470148,6,clear,3,17,18.352783473439285
17.23123257459537,78.52833646111294,17.22134748555203,78.36613380127362,6.2246007842459585,10,foggy,3,0,59.64154127223485
17.439974825611955,78.34802149048637,17.220702277783843,78.56585453163879,4.186030298482706,1,clear,0,18,38.150647158583155
17.2535633986163,78.43846724232593,17.482235356150934,78.58029123425024,26.626835062951702,8,rainy,4,21,27.8310899413026
17.39582383235556,78.30279948594813,17.35207613138855,78.57492616335962,10.94496022001668,10,clear,1,7,24.41013469250194
17.271454834314017,78.37400365935649,17.322823621545105,78.49062430705857,20.832233622361926,3,foggy,5,2,22.84958676554738
17.229832417827804,78.5179385145339,17.443263574302375,78.4889461963304,1.735109523654216,8,foggy,1,4,43.2076382527241
17.272951657299835,78.5975429854048,17.450747778373156,78.42096318995515,21.01135976387404,4,foggy,4,22,30.969391575984297
17.4166800795567,78.32975342987616,17.29965730993468,78.52571936469113,10.166938034862145,8,foggy,6,7,58.27053496843058
17.456708940431884,78.42044829475839,17.408085417242138,78.45938820550528,2.6164847540358105,1,foggy,3,18,44.19215153226807
17.4490659593701,78.54002129060974,17.431336844755567,78.50323142136848,18.684570084895395,3,foggy,1,17,49.60222955244806
17.319155058885535,78.36121069038866,17.396395206059786,78.42853737115463,7.983310666122025,6,rainy,2,17,24.637077429157998
17.400425540971195,78.46652548479068,17.245478522440028,78.51944893921294,12.21741001950452,9,rainy,2,20,13.959320455431293
17.261495288624747,78.5199213888089,17.46276492505512,78.54734145528136,3.336843556308894,2,rainy,0,0,34.39114186909406
17.287944319078303,78.48479563507804,17.361728365820802,78.34393087698083,5.267734281753414,1,clear,4,14,25.729077327311366
17.468900745556336,78.35640742038463,17.284741727911,78.54987891467226,9.641339829379469,10,clear,4,17,20.104158250396182
17.20390057705322,78.40661537060572,17.327568455631308,78.46208895953708,3.603025516244557,3,rainy,1,6,57.63210654004307
17.22565255925634,78.53513753534561,17.211271327119672,78.55339977272706,27.413961675903142,4,clear,3,15,32.199410717101514
17.262365876543807,78.4662679542396,17.238360040366725,78.4293905119023,1.175364252335374,5,clear,4,15,18.735429602439282
17.207959661162146,78.30156888406287,17.429664025154757,78.41371214561491,15.03194634706503,3,foggy,1,14,19.932532634056955
17.25443063052694,78.52829722800843,17.20000349042661,78.57451821975516,4.574176285843992,10,foggy,1,5,24.0354871232297
17.37491246829091,78.31059340648207,17.32496974854469,78.37535078026451,9.922693594860508,2,clear,5,8,59.96581340948564
17.32642736517775,78.52372013481937,17.356753054325676,78.55326369758583,27.8557272347297,2,clear,5,6,23.400575025979865
17.467801513323092,78.36074416804956,17.21639032600029,78.44520617175282,5.689142044945619,7,rainy,4,13,26.44009022892268
17.44523306852153,78.5874220440358,17.4919234488917,78.45422863276538,29.009137271831644,9,clear,1,10,42.96640639920007
17.30254520550936,78.41038222539062,17.2678375993749,78.39254048444684,6.96803693269323,10,foggy,0,20,24.698068820514912
17.277827030029385,78.39807948490142,17.291259615890883,78.4719126601857,22.505417145538058,2,clear,0,15,20.79021255298467
17.31390772245018,78.34466641509972,17.29118275367651,78.39756335888286,16.85364068202204,7,rainy,5,5,17.931859332479934
17.37708848275444,78.39168126464706,17.269124998635203,78.31178082427249,26.649883100306017,7,foggy,4,21,25.63413325138961
17.280419092246863,78.56299522854846,17.200442146625893,78.3815995816033,17.065804409590797,7,foggy,3,15,15.295784481438677
17.38724467235474,78.59890030128817,17.418803438226398,78.30191371302197,16.50221735553295,3,foggy,6,19,10.932329320739145
17.32282349565737,78.41049285915206,17.490053649939785,78.59350643611705,6.668282010683597,7,foggy,0,15,50.232084866733864
17.365614154255592,78.43458318928636,17.267288044985513,78.58972416294591,5.820651499498103,1,clear,0,11,16.89474712072883
17.330837958740595,78.51662128146081,17.398914157541025,78.41854658924169,27.57818538234991,10,rainy,5,16,48.79884249076211
17.288339727862574,78.56585873413951,17.422568898087615,78.51851125630189,10.507307766650989,1,clear,5,4,49.87712394933299
17.484535992088645,78.47791330025603,17.45452761372716,78.40374182952313,11.790385393923982,5,clear,4,12,36.89597631646215
17.429081738247927,78.41745770945334,17.326788759104083,78.50132794712579,23.034886094423264,2,foggy,5,7,25.48409791564757
17.242033952729937,78.42378655225458,17.290879271692127,78.54162901291379,10.825880990261414,9,rainy,2,23,17.251636687494422
17.460540392769374,78.50868544394903,17.29758854020691,78.58402687340767,28.60981095253108,7,foggy,6,4,46.84025533604996
17.346229359474854,78.30096547908128,17.413786399929553,78.4200636827549,22.39990530096521,4,clear,1,11,40.069349299089296
17.468365668068227,78.48587680123795,17.44503383995169,78.53498939488681,18.32544803462918,4,clear,0,8,42.7726728246782
17.439956576784194,78.40664790313241,17.25448419032698,78.37977853518963,26.545959655797823,2,foggy,2,2,10.433454492256551
17.32756405134077,78.53825919938312,17.311282302447328,78.59709969113808,2.438571342135,5,clear,3,2,56.37585078539123
17.206740792496035,78.32789719194693,17.470582059024746,78.3077308796293,8.454818073487054,4,clear,2,0,13.314509372327512
17.280603207815485,78.47646068008451,17.44200805590842,78.48105864195033,14.486053692406388,1,foggy,4,21,28.340294257000284
17.36249026439826,78.44429186696583,17.495457520828744,78.49785179449539,7.58237764467411,8,clear,3,17,30.13558248258501
17.390043465947844,78.49269765777156,17.426274477904624,78.50641366712223,22.573250431762407,3,rainy,3,23,10.067776224897443
17.27736630562996,78.31945607834488,17.317958560308377,78.33611627363672,27.65703290055803,6,foggy,5,11,34.85446546753985
17.241806822221847,78.47399513622844,17.37719135019839,78.58155893504194,13.289333477996779,4,rainy,2,8,47.640449725550496
17.45047907103979,78.46844537638785,17.398304276274196,78.35435498371503,10.921845403244953,9,clear,4,8,51.16343265573861
17.495320654211067,78.46819802832485,17.223536744895135,78.48682602097195,28.88497123198942,7,clear,0,17,53.96984966529422
17.357707054690806,78.48104629997893,17.36334908773116,78.36680282373692,13.900720551998685,9,foggy,6,17,34.38594341576847
17.25150378575449,78.5029403811679,17.41279624854178,78.39216492510637,15.182403613029214,10,clear,5,6,41.53180952648252
17.28169219795581,78.54149669990423,17.25019639120032,78.46393756251844,11.197846297915255,3,foggy,2,3,13.975985664824938
17.205517202964238,78.38094621603847,17.43418951522767,78.42515802556937,27.376905717352013,1,foggy,0,12,34.40191121408749
17.47428964196815,78.54751482305402,17.37513183415423,78.34806768029294,17.49970901517367,5,foggy,2,16,17.740787743586765
17.23532532486704,78.44947670467903,17.485666535709278,78.35128092072625,23.103063028267695,3,foggy,5,23,28.482155881126072
17.372954942654275,78.32311748374029,17.212726689462066,78.42544343644883,24.542394832175706,6,foggy,0,1,26.465265643229966
17.282216566206163,78.31756527877319,17.27959784126664,78.52718489348264,10.913622215600487,8,rainy,5,13,31.17702886207541
17.366253400754736,78.40027149560882,17.380466163789947,78.56938939405433,13.577135608291021,4,foggy,2,2,38.58183089870663
17.395426116505558,78.53546909313343,17.28896797366178,78.32523829867782,25.605681457781674,5,rainy,3,4,55.14383235314979
17.44892254111216,78.51230428042227,17.414327249221373,78.41793117226781,11.534405198598497,5,clear,6,13,29.724231567375266
17.26192638152818,78.53658448940172,17.42770158475658,78.33007366911686,24.02411887010369,4,foggy,1,2,59.056559785577534
17.203298748597543,78.45518071693247,17.23075478921994,78.30497774418977,28.288777354658677,4,clear,6,22,47.95140240256014
17.24106568902064,78.43205969938664,17.35415633926203,78.49851560479318,19.0731008189722,4,foggy,3,6,35.57405233941916
17.470005592554433,78.34423575801188,17.352667166677318,78.48073483258997,22.50719133610478,4,rainy,5,17,42.2013218555972
17.462167023268755,78.39845782608279,17.310784231064662,78.34890573414447,24.34782204919291,4,rainy,6,12,15.111208556597225
17.379223930651094,78.43020580985215,17.4798774587709,78.37014384992791,25.506149818002633,5,rainy,5,22,52.22607656568274
17.380155058130097,78.32658012890388,17.448251895961967,78.30711232609335,12.456546797847084,2,clear,5,21,39.11787275319829
17.399511002363877,78.36618358581336,17.40916281457289,78.55048416170831,2.486640316103947,2,foggy,0,9,59.30337401048009
17.252611383587034,78.47946758821912,17.4142979907205,78.59240717881455,12.654411865865447,9,clear,4,12,41.82143718764245
17.474323583777487,78.52069893427175,17.338514843143937,78.3406378610384,20.538930663738604,2,rainy,5,15,51.70557916331625
17.325631157467623,78.59950425341788,17.47629835632897,78.36944256412959,14.06016118764299,6,clear,6,8,49.98813713976199
17.31494155847485,78.57993399940307,17.408378628175985,78.56052285718407,22.719931374951557,2,rainy,6,1,27.273057573413443
17.35567531158485,78.49276955986055,17.418694318496744,78.57793913938686,11.352490454591253,5,rainy,6,22,22.98053126166058
17.214089790032517,78.42637441598822,17.458507271136202,78.42588821484203,19.407580092016858,4,rainy,3,4,31.5246791715755
17.249885010626823,78.49085320941246,17.282221476802658,78.31518674168072,6.406174340765263,7,foggy,1,21,33.36206722044186
17.42141008492791,78.53569548542407,17.442121271160012,78.31181755010785,22.73171366270375,7,foggy,5,16,22.004235096832193
17.22483960037754,78.33550085727701,17.258572180886947,78.4721849598207,16.82518309557775,6,rainy,5,22,54.729893667548595
17.380945632839918,78.42297146690888,17.303602585673467,78.41786853266795,6.917867267851417,10,clear,5,21,37.127393115032305
17.273604732904396,78.55194068569068,17.300683136280952,78.30859572827329,9.465424031436411,5,clear,0,3,58.92221960767848
